지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd)
211,인제,2013-08,25.6,30.8,21.9,33.4,17.3,20130811,20130831
211,인제,2013-09,19,24.7,15.2,29.9,10.4,20130918,20130927
211,인제,2013-10,12.7,20.3,7.7,28.6,1.3,20131005,20131025
211,인제,2013-11,4.3,10,-.4,20.2,-7.4,20131101,20131128
211,인제,2013-12,-2,3.3,-6.7,9.5,-14.9,20131204,20131228
211,인제,2014-01,-2.1,3.4,-7.3,7.8,-14.2,20140129,20140110
211,인제,2014-02,-.5,5.6,-5.5,16.7,-12,20140226,20140205
211,인제,2014-03,6.2,12.8,-.1,22.6,-7.5,20140328,20140307
211,인제,2014-04,12.2,19.5,5.6,25.6,-.3,20140425,20140405
211,인제,2014-05,17.6,25.1,10.6,33,2.8,20140531,20140506
211,인제,2014-06,20.9,27.3,16.6,30.9,12.3,20140601,20140612
211,인제,2014-07,24.3,30.5,19.7,35.5,14.7,20140720,20140707
211,인제,2014-08,22.4,27.3,18.9,36.9,12.8,20140801,20140831
211,인제,2014-09,18.7,25.3,14.5,29.9,10.3,20140907,20140918
211,인제,2014-10,11.8,19.6,6.3,27.5,-.4,20141012,20141028
211,인제,2014-11,5.9,12.1,.6,17.7,-6.2,20141101,20141114
211,인제,2014-12,-4.6,1.1,-10.4,9.2,-19.6,20141201,20141218
211,인제,2015-01,-3.1,2.7,-8.7,6.5,-14.9,20150105,20150108
211,인제,2015-02,-.7,5.3,-5.8,11.3,-16,20150225,20150209
211,인제,2015-03,4.8,12.3,-2.4,21.6,-9.4,20150330,20150305
211,인제,2015-04,10.9,18,4.4,29.3,-.9,20150430,20150409
211,인제,2015-05,17.8,25.5,10,32.6,3.5,20150525,20150505
211,인제,2015-06,20.7,28.3,14.8,33.1,9,20150610,20150604
211,인제,2015-07,22.8,28.2,18.8,35.4,12.9,20150711,20150707
211,인제,2015-08,23.4,29.4,19.5,35.4,13.5,20150807,20150828
211,인제,2015-09,18,25.4,13.2,28.6,8.5,20150922,20150928
211,인제,2015-10,12.1,19.6,6.4,26.3,-4.2,20151016,20151031
211,인제,2015-11,6.9,11.3,3.5,19.4,-5.5,20151105,20151127
211,인제,2015-12,-.3,5,-4.6,10.5,-13.7,20151213,20151229
211,인제,2016-01,-4.7,.6,-10.1,9.1,-19,20160103,20160124
211,인제,2016-02,-1.7,4,-7.2,14.1,-15.3,20160211,20160203
211,인제,2016-03,4.9,11.5,-1.5,21,-14,20160331,20160301
211,인제,2016-04,12.4,19.7,5.8,25.4,.4,20160425,20160405
211,인제,2016-05,17.1,24.7,10,30.7,5,20160519,20160505
211,인제,2016-06,21.1,28,15.6,31.5,8.5,20160628,20160602
211,인제,2016-07,23.3,28.3,19.6,34.1,16.2,20160711,20160706
211,인제,2016-08,24.4,30.8,20.2,35,11.2,20160808,20160827
211,인제,2016-09,19.4,25.6,15.6,29.9,8.1,20160905,20160921
211,인제,2016-10,13.1,19.5,9,27.1,-1.2,20161003,20161030
211,인제,2016-11,5,10.5,.2,17.9,-8,20161119,20161125
211,인제,2016-12,-.1,5.1,-4.8,12.7,-12.3,20161220,20161216
211,인제,2017-01,-3.4,2.6,-8.8,10,-16.8,20170107,20170124
211,인제,2017-02,-1.8,4.4,-8.1,11.1,-14.7,20170228,20170202
211,인제,2017-03,3.8,10.8,-2.1,18.1,-6,20170319,20170308
211,인제,2017-04,12.4,19.4,5.8,26.7,-.7,20170430,20170403
211,인제,2017-05,17.4,24.8,10.6,30.8,6.5,20170520,20170502
211,인제,2017-06,20.1,27.6,14.2,33.1,7.8,20170618,20170611
211,인제,2017-07,24.4,29,21.1,33,18.2,20170714,20170701
211,인제,2017-08,22.8,27.8,19.3,35.8,13.2,20170805,20170827
211,인제,2017-09,18,25,13.3,28.8,5.6,20170904,20170929
211,인제,2017-10,12.5,19.6,7.7,25.7,-2.8,20171008,20171031
211,인제,2017-11,3.8,9.4,-2,17.9,-9.4,20171108,20171119
211,인제,2017-12,-3.9,1.1,-9.2,7.8,-17.3,20171223,20171213
211,인제,2018-01,-6,0,-11.3,7.9,-21.3,20180117,20180125
211,인제,2018-02,-4,2.6,-10.2,9.9,-20.3,20180226,20180207
211,인제,2018-03,6.2,12.3,0,22,-8.6,20180329,20180302
211,인제,2018-04,10.9,17.5,4.2,28.5,-1.4,20180421,20180408
211,인제,2018-05,15.6,22.2,9.5,29.8,2.8,20180526,20180504
211,인제,2018-06,20.9,27.5,15.2,32.4,10.1,20180625,20180616
211,인제,2018-07,24,29.4,19.9,35.9,12.7,20180731,20180708
211,인제,2018-08,24.9,31.3,20.6,37.7,14.7,20180801,20180818
211,인제,2018-09,17.6,23.6,13.1,28.4,7.7,20180902,20180925
211,인제,2018-10,9.5,16.3,4.6,21.8,-2.4,20181004,20181030
211,인제,2018-11,5.1,11.7,.3,18.6,-6.5,20181105,20181123
211,인제,2018-12,-3.4,3.1,-8.9,12.2,-16.8,20181204,20181228
211,인제,2019-01,-3.8,3.4,-10.4,8.1,-15.4,20190113,20190103
211,인제,2019-02,-.8,5.6,-6.7,12.8,-12.4,20190227,20190210
211,인제,2019-03,4.7,11.1,-1.3,17.4,-5.8,20190319,20190314
211,인제,2019-04,9.8,17.1,3.1,27,-4.9,20190423,20190401
211,인제,2019-05,17.5,25.1,9.5,32.3,1.5,20190524,20190507
